"";"Data";"PM10";"NO2";"O3";"SO2";"PM.2.5";"CO";"T";"DV";"PP";"VV";"RS";"UR"
"1808";"17/03/2019 07:30";26,28;6,9;26,79;0,74;7;0,45;23,98;113,06;0;1,95;104,03;88,59
"1809";"17/03/2019 08:30";14,91;2,84;20,26;0,47;6;0,29;24,76;115,24;0;1,7;197,27;82,67
"1810";"17/03/2019 09:30";7,85;4,55;14,04;0,43;7;0,29;26,02;126,31;0;1,65;329,49;75,9
"1811";"17/03/2019 10:30";16,89;2,86;17,2;0,33;3;0,34;26,67;92,84;0;1,44;233,12;72,64
"1812";"17/03/2019 11:30";16,9;4,82;20,38;0,33;6;0,35;25,87;74,62;4,8;1,4;102,04;78,38
"1813";"17/03/2019 12:30";17,81;8,26;19,41;0,43;10;0,41;24,4;127,27;0,2;1,17;105,81;86,98
"1814";"17/03/2019 13:30";14,35;6,88;20,23;0,42;7;0,36;25,16;125,41;0;1,72;240,28;83,98
"1815";"17/03/2019 14:30";13,64;4,19;19,33;0,32;8;0,37;25,91;136,69;0;1,35;221,19;77,32
"1816";"17/03/2019 15:30";26,39;3,73;25,26;0,32;9;0,38;26,97;134,26;0;0,96;226,67;72,11
"1817";"17/03/2019 16:30";15,03;10,69;25,94;0,34;12;0,44;27,5;135,4;0;0,72;154,06;71,34
"1818";"17/03/2019 17:30";25,26;21,33;24,37;0,28;9;0,48;27,09;105,55;0;0,68;61,23;73,88
"1819";"17/03/2019 18:30";30,35;42,35;5,59;0,2;19;0,63;25,93;300,22;0;0,65;2,66;78,5
"1820";"17/03/2019 19:30";40,7;35,16;3,93;0,34;19;0,88;25,24;91,62;0;0,39;1,87;84,26
"1821";"17/03/2019 20:30";54,89;22,31;2,25;0,36;15;1;24,74;342,04;0;0,54;2,4;86,82
"1822";"17/03/2019 21:30";64,69;16,05;2,13;0,38;18;1,18;24,62;79,44;0;0,52;3,04;87,51
"1823";"17/03/2019 22:30";53,57;8,84;1,67;0,2;12;0,64;24,31;200,41;0;0,53;1,92;82,36
"1824";"17/03/2019 23:30";47,83;7,47;1,19;0,15;14;0,61;23,86;102,78;0;0,62;1,81;84,31
"1825";"18/03/2019 00:30";47,83;2,23;0,44;0,623016603945656;18;0,38;23,84;134,81;0;0,65;2,38;88,86
"1826";"18/03/2019 01:30";44,8;2,43;0,51;0,653593690117953;19;0,48;23,26;101,92;0;0,52;2,37;91,89
"1827";"18/03/2019 02:30";37,39;2,22;1,18;0,684170776290251;15;0,45;23,09;106,67;0;0,58;2,06;92,83
"1828";"18/03/2019 03:30";45,2;1,84;0,43;0,1;14;0,37;22,76;127,88;0;0,71;1,8;93,62
"1829";"18/03/2019 04:30";35,4;0,96;0,71;0,1;9;0,29;22,3;8,73;0;0,62;2,71;95,07
"1830";"18/03/2019 05:30";41,26;4,39;1,46;0,32;15;0,56;22,35;14,09;0;0,64;2,47;96,12
"1831";"18/03/2019 06:30";41,03;8,24;3,14;0,85;15;1,03;22,85;123,2;0;0,65;62,94;93,02
"1832";"18/03/2019 07:30";41,35;23,13;8,95;1,33;13;0,68;25,93;108,92;0;1,26;209,19;76,82
"1833";"18/03/2019 08:30";35,97;11,92;14,52;1,26;15;0,55;27,84;119,68;0;1,11;461,53;67,18
"1834";"18/03/2019 09:30";22,52;11,21;16,51;1,42;6;0,53;30,66;80,31;0;1,48;756,67;57,6
"1835";"18/03/2019 10:30";27,56;8,12;22,21;1,29;13;0,46;31,78;15,16;0;1,55;781,07;54,89
"1836";"18/03/2019 11:30";23,96;10,1;30,67;0,99;15;0,42;31,89;333,82;0;1,58;623,49;52,61
"1837";"18/03/2019 12:30";30,84;11,18;34,93;1,11;10;0,39;33,77;325,39;0;1,88;899,88;45,02
"1838";"18/03/2019 13:30";36,44;6,19;39,15;1;11;0,41;33,96;340,22;0;1,93;715,76;44,5
"1839";"18/03/2019 14:30";25,33;11,45;30,74;1;10;0,29;33,69;321,16;0;2,55;596,54;45,42
"1840";"18/03/2019 15:30";34,07;21,495;22,05;1,11;12;0,31;28,2;155,89;1;1,99;128,08;70,22
"1841";"18/03/2019 16:30";33,02;31,54;24,72;1,87;9;0,38;26,62;121,22;2,2;1,6;239,21;81,42
"1842";"18/03/2019 17:30";29,05;27,48;30,74;4,95;8;0,44;27,88;83,4;0;1,12;132,25;72,73
"1843";"18/03/2019 18:30";34,89;39,42;10,64;3,45;12;0,86;27,2;124,21;0;0,91;2,61;74,93
"1844";"18/03/2019 19:30";32,59;44,05;6,59;1,62;18;0,93;26,62;123,38;0;0,74;2,1;77,59
"1845";"18/03/2019 20:30";59,73;32,44;2,33;1,01;16;1,16;26,24;109;0;0,72;2,04;80,39
"1846";"18/03/2019 21:30";77,14;20,46;1,95;0,5;17;0,78;25,67;72,06;0;0,4;1,65;83,27
"1847";"18/03/2019 22:30";53,55;11,18;1,57;0,33;20;1,03;25,61;109,38;0;0,64;2,06;83,83
"1848";"18/03/2019 23:30";50,23;8,78;1,41;0,39;16;0,86;25,12;101,64;0;0,68;2,68;86,47
"1849";"19/03/2019 00:30";55,1;3,13;0,61;0,2;15;0,45;24,64;139,83;0;0,4;1,67;87,65
"1850";"19/03/2019 01:30";49,5;3,46;0,74;0,25;16;0,58;24,3;105,71;0;0,74;2,59;89,71
"1851";"19/03/2019 02:30";51,68;2,53;0,7;0,24;13;0,4;24,01;115,42;0;0,75;1,82;88,85
"1852";"19/03/2019 03:30";48,84;2;0,61;0,24;15;0,34;23,35;101,46;0;0,26;2,38;93,32
"1853";"19/03/2019 04:30";45,4;1,63;0,76;0,25;12;0,3;23,45;122,84;0;0,6;2,25;91,89
"1854";"19/03/2019 05:30";39,13;3,84;1,33;0,58;17;0,38;23,25;122,73;0;0,68;2,6;92,14
"1855";"19/03/2019 06:30";34,62;8,63;3,77;1,29;15;0,65;23,52;118,02;0;0,71;41,46;90,64
"1856";"19/03/2019 07:30";41,42;17,75;6,19;2,3;16;0,84;24,56;122,34;0;1,12;153,46;85,36
"1857";"19/03/2019 08:30";52,56;23,53;10,52;1,99;17;0,82;26,19;67,82;0;0,81;280,03;78,09
"1858";"19/03/2019 09:30";43,45;22,08;10;1,97;16;0,75;28,4;96,88;0;1,06;513,65;69,46
"1859";"19/03/2019 10:30";49,58;12,33;24,55;1,85;13;0,42;30,46;96,97;0;1,12;837,28;60,34
"1860";"19/03/2019 11:30";44,29;16,47;42,03;2,08;13;0,42;32,54;84,32;0;1,35;895,13;52,63
"1861";"19/03/2019 12:30";39,87;24,26;59,45;1,88;18;0,48;33,42;346,11;0;1,52;680,09;49,02
"1862";"19/03/2019 13:30";35,78;17,39;52,79;1,95;14;0,5;32,77;326,88;0;1,66;260,98;50,05
"1863";"19/03/2019 14:30";42,02;13,94;24,83;1,89;8;0,26;33,85;310,01;0;2,38;654,72;43,85
"1864";"19/03/2019 15:30";34,44;26,01;17,1;1,78;11;0,32;32,82;283,87;0;2,48;286,96;47,75
"1865";"19/03/2019 16:30";40,66;38,08;14,05;1,63;16;0,41;31,26;297,23;0;1,63;116,2;54,08
"1866";"19/03/2019 17:30";54,86;50,15;7,98;1,82;14;0,8;30,43;313,75;0;0,96;29,11;56,05
"1867";"19/03/2019 18:30";41,86;52,78;3,19;1,76;21;0,85;29,71;271,47;0;1,28;2,52;58,94
"1868";"19/03/2019 19:30";63,87;39,49;6,82;1,4;12;0,64;28,82;246,19;0;0,98;2,09;62,22
"1869";"19/03/2019 20:30";57,72;31,68;4,79;0,97;13;0,54;28,5;312,17;0;0,78;3,03;62,48
"1870";"19/03/2019 21:30";56,84;16,38;5,76;0,72;20;0,45;26,66;91,67;10;1,29;3,37;80,37
"1871";"19/03/2019 22:30";47,19;8,73;5,46;0,4;12;0,44;24,05;12,01;0,4;0,88;4,92;96,49
"1872";"19/03/2019 23:30";40,72;6,72;5,04;0,27;6;0,36;23,74;55,4;0,2;0,78;5,15;93,02
"1873";"20/03/2019 00:30";33,26;2,31;2,57;0,907580728012967;9;0,29;23,6;103,38;0;0,57;5,49;94,1
"1874";"20/03/2019 01:30";18,39;2,72;1,35;0,87694841895051;10;0,44;23,76;84,12;0;0,42;5,45;95,94
"1875";"20/03/2019 02:30";30,64;2,02;1,52;0,846316109888053;9;0,36;23,93;121,74;0;0,58;5,54;91,94
"1876";"20/03/2019 03:30";30,74;2,45;0,97;0,815683800825596;10;0,39;23,53;91,6;0;0,35;4,52;94,82
"1877";"20/03/2019 04:30";31,89;1,79;1,16;0,785051491763139;10;0,57;23,54;97,34;0;0,54;4,54;93,24
"1878";"20/03/2019 05:30";31,42;5,38;1,78;0,754419182700682;14;0,4;23,19;107,24;0;0,45;4,46;92,74
"1879";"20/03/2019 06:30";25,42;12,17;6,55;0,15;7;0,96;23,33;76,78;0;0,54;40,35;88,86
"1880";"20/03/2019 07:30";23,34;23,95;10,32;0,4;12;0,82;25,49;100,87;0;1,07;208,4;76,05
"1881";"20/03/2019 08:30";26,77;14,74;15,09;0,36;7;0,82;28,29;69,89;0;1,2;440,66;65,99
"1882";"20/03/2019 09:30";33,71;6,7;17,21;0,3;5;0,55;29,92;82,71;0;1,45;573,16;58,56
"1883";"20/03/2019 10:30";29,38;5,76;21,98;0,36;4;0,43;30,98;98,89;0;1,58;893,44;56,93
"1884";"20/03/2019 11:30";15,11;2,56;33,01;0,2;4,81880442080928;0,42;32,43;99,21;0;1,8;957,39;51,8
"1885";"20/03/2019 12:30";22,13;5,33;40,65;0,27;4,96959415692341;0,48;32,26;26,7;0;1,45;489,13;52,37
"1886";"20/03/2019 13:30";12,98;26,23;24,35;0,1;5;0,62;27,75;183,74;4,4;1,29;212,26;77,62
"1887";"20/03/2019 14:30";28,88;18,78;27,91;0,635897650781559;6;0,65;29,77;136,92;0;1,4;635,98;65,24
"1888";"20/03/2019 15:30";26,81;4,18;36,91;0,64056375141014;4,95009833886499;0,44;30,47;126,61;0;2,24;367,39;60,82
"1889";"20/03/2019 16:30";16,8;5,27;38,9;0,645229852038721;4;0,49;29,63;127,42;0;1,72;160,03;63,02
"1890";"20/03/2019 17:30";21,52;12,41;40,23;0,649895952667302;4;0,47;28,96;124,09;0;1,32;52,57;62,45
"1891";"20/03/2019 18:30";16,41;17,19;15,01;0,654562053295883;6;0,58;28,02;109,67;0;0,84;1,77;67,45
"1892";"20/03/2019 19:30";25,66;17,22;14,4;0,659228153924464;6;0,6;27,7;126,84;0;0,88;2,86;70,65
"1893";"20/03/2019 20:30";23,42;8,28;13,81;0,663894254553045;10;0,69;27,37;87,93;0;0,66;3,16;72,11
"1894";"20/03/2019 21:30";38,56;7,14;8,73;0,668560355181626;7;0,59;27,18;91,03;0;0,87;3;74,24
"1895";"20/03/2019 22:30";32,85;5,03;4,69;0,673226455810208;10;0,46;26,47;116,9;0;1,12;3,22;77,42
"1896";"20/03/2019 23:30";30,63;2,33;6,85;0,677892556438789;9;0,38;26,45;127,39;0;1,49;4,03;76,66
"1897";"21/03/2019 00:30";23,51;2,31;3,78;0,68255865706737;4;0,36;25,57;201,91;0;1,75;3,29;71,87
"1898";"21/03/2019 01:30";20,38;2,44;4,03;0,687224757695951;4;0,43;23,42;134,21;2,2;1,15;3,97;86,76
"1899";"21/03/2019 02:30";16,72;1,47;3,54;0,691890858324532;12;0,53;22,86;308,63;1,8;1,71;5,09;91,29
"1900";"21/03/2019 03:30";39,86;0,91;4,02;0,696556958953113;8;0,43;22,4;299,33;4,8;1,75;5,07;91,65
"1901";"21/03/2019 04:30";22,37;1,58;2,95;0,701223059581694;6;0,43;22,04;140,48;5,4;0,96;5,08;95,1
"1902";"21/03/2019 05:30";13,79;4,16;6,93;0,705889160210275;6;0,44;22,31;132,7;0,2;1,33;6,2;91,53
"1903";"21/03/2019 06:30";12,55;14,1;9,02;0,710555260838857;5;0,74;22,48;135,61;0;1,23;31,13;87,82
"1904";"21/03/2019 07:30";12,21;20,99;16,11;0,715221361467438;6;0,68;23,15;120,78;0;1,67;125,26;81,37
"1905";"21/03/2019 08:30";18,62;20,51;8,78;0,719887462096019;9;0,82;24,68;137,58;0;1,42;213,95;73,97
"1906";"21/03/2019 09:30";23,74;9,39;11,92;0,7245535627246;6;0,74;25,11;117,51;0;1,79;241,87;72,97
"1907";"21/03/2019 10:30";26,22;6,61;13,18;0,729219663353181;7;0,74;26,09;114,07;0;2,09;408,75;71,67
"1908";"21/03/2019 11:30";15,64;5,85;22,03;0,733885763981762;4;0,75;28,13;125,69;0;2,39;660,42;63,75
"1909";"21/03/2019 12:30";17,26;5,34;25,18;0,27;2;0,55;28,07;132,48;0;2,27;382,81;63,71
"1910";"21/03/2019 13:30";10,15;3,74;27,96;0,748431142592527;5;0,57;28,58;111,8;0;2,19;542,1;62,55
"1911";"21/03/2019 14:30";25,33;5,43;28,47;0,758310420574711;5;0,67;29,52;108,02;0;1,91;615,28;58,82
"1912";"21/03/2019 15:30";13,47;5,5;26,17;0,768189698556895;3;0,52;28,99;129,96;0;2,3;289,79;60,94
"1913";"21/03/2019 16:30";8,17;8,87;26,28;0,778068976539079;5;0,59;27,06;130,5;0;2,27;137,23;71,98
"1914";"21/03/2019 17:30";17,57;5,74;21,0275;0,787948254521263;10;0,31;26,57;122,57;0;2,68;47,13;70,34
"1915";"21/03/2019 18:30";26,83;2,61;15,775;5,57;8;0,67;25,12;124,27;0;2,48;3,87;75,34
"1916";"21/03/2019 19:30";18,46;6,24;10,5225;0,62;17;0,525;24,04;128,26;0,6;2,32;2,36;83,82
"1917";"21/03/2019 20:30";28,12;9,87;5,27;0,21;8,46009747947506;0,38;23,5;120,85;0,6;1,71;4,48;87,25
"1918";"21/03/2019 21:30";38,99;8,22;4,27;0,19;2;0,47;23,1;134,78;1;1,5;4,31;86,56
"1919";"21/03/2019 22:30";31,93;4,11;3,19;0,646060518057515;4;0,47;22,71;122,68;0,8;1,7;4,8;88,27
"1920";"21/03/2019 23:30";16,61;3,42;2,71;0,12;5;0,44;21,93;110,47;3,2;1,71;4,98;93,1
"1921";"22/03/2019 00:30";9,59;1,52;0,96;0,14;2;0,26;21,55;136,77;11;1,02;5,01;94,88
"1922";"22/03/2019 01:30";6,02;1,76;1,08;0,13;3,03204135262344;0,28;21,25;127,21;3,2;0,92;4,94;93,64
"1923";"22/03/2019 02:30";14,08;0,94;1,19;0,554675540825016;3;0,25;20,98;79,49;3;1,39;5,12;90,22
"1924";"22/03/2019 03:30";13,35;0,58;1,76;0,539382755489116;3;0,24;20,86;64,31;1;1,26;5,5;88,45
"1925";"22/03/2019 04:30";7,41;1,4;1,39;0,524089970153217;6;0,22;20,68;54,66;0,6;0,97;5,32;90,05
"1926";"22/03/2019 05:30";6,90126417953646;3,55;3,71;0,508797184817318;4,48864661093771;0,24;20,74;54,57;0,6;1,51;5,46;88,19
"1927";"22/03/2019 06:30";5,49;4,66;9,81;0,493504399481418;4;0,23;20,51;119,6;5,8;2,02;13,06;88,69
"1928";"22/03/2019 07:30";5,27529607412993;15,95;8,9;0,478211614145519;3,77173335085168;0,34;20,36;94,3;2,4;1,61;64,2;90,79
"1929";"22/03/2019 08:30";4,87186657724258;13,82;7,34;0,51;3,47097484383222;0,41;21,2;114,77;0;1,94;177,26;84,6
"1930";"22/03/2019 09:30";4,18;10,36;7,6;0,34;3;0,38;22,37;115,43;0,2;2,06;292,95;77,54
"1931";"22/03/2019 10:30";5,31688584976702;8,32;7,13;0,25;3,14041689831392;0,32;22,35;141,59;0,6;2,45;311,97;80,53
"1932";"22/03/2019 11:30";6,16533461917881;11,01;10,15;0,38;3,11061745981508;0,36;22,71;140,54;0,2;2,21;323,17;81,33
"1933";"22/03/2019 12:30";7,73;15,3;8,38;0,26;3;0,42;23,6;154,37;0;2,38;358,34;74,83
"1934";"22/03/2019 13:30";4,15;11,5;9,31;0,38;3;0,39;22,75;143,94;0,2;1,94;158,32;80,07
"1935";"22/03/2019 14:30";5,11380145377176;14,66;10,04;0,32;3,56452571076031;0,41;22,1;151,89;0,2;1,72;189,28;83,88
"1936";"22/03/2019 15:30";5,47390315002729;11,57;8,08;0,13;3,94938257994687;0,46;22,15;129,05;0;1,82;128,92;81,89
"1937";"22/03/2019 16:30";5,54;15,45;10,35;0,16;5;0,53;21,46;125,54;0,2;1,99;65,05;85,55
"1938";"22/03/2019 17:30";7,69;19,56;8,87;0,37;3,65930463146804;0,55;21,51;132,91;0;1,71;25,75;83,28
"1939";"22/03/2019 18:30";8,64;17,88;5,7;0,32;2;0,5;21,39;117,37;0;1,84;3,68;82,07
"1940";"22/03/2019 19:30";6,41;12,38;7,27;0,41;5;0,41;21,55;109,52;0;2,2;5,12;80,06
"1941";"22/03/2019 20:30";5,42;7,07;5,14;0,26;2;0,34;21,4;143,19;0;2,52;4,48;79,3
"1942";"22/03/2019 21:30";13,72;7,14;3,56;0,17;3,64305191463425;0,31;21,27;154,58;0;2,06;4,46;78,22
"1943";"22/03/2019 22:30";7,24;3,11;3,07;0,347588948665661;5;0,28;21,11;140,34;0;2,38;3,9;78,21
"1944";"22/03/2019 23:30";6,72755756966074;2,43;3,25;0,345971818139031;3,86513333488409;0,26;20,95;146,61;0;1,93;4,01;78,54
"1945";"23/03/2019 00:30";4,01;0,85;1,32;0,3443546876124;3;0,26;20,86;148,55;0;1,83;4,4;78,74
"1946";"23/03/2019 01:30";13,34;0,5;1,69;0,342737557085769;4;0,24;20,64;146,94;0;1,79;4,19;77,78
"1947";"23/03/2019 02:30";7,69;0,45;1,9;0,341120426559139;3;0,26;20,31;143,13;0;1,57;3,98;76,21
"1948";"23/03/2019 03:30";9,43;0,44;1,76;0,339503296032508;3,58854174991477;0,26;19,79;143,64;0;1,91;3,3;76,15
"1949";"23/03/2019 04:30";7;0,32;2,18;0,337886165505878;4;0,25;19,69;159,95;0;1,79;4,18;71,97
"1950";"23/03/2019 05:30";9,19;2,64;3,37;0,336269034979247;4;0,27;19,85;51,79;0;0,65;4,38;73,71
"1951";"23/03/2019 06:30";14,11;5,65;9,66;0,17;3;0,3;20,23;119,01;0;1,07;24,89;67,49
"1952";"23/03/2019 07:30";17,19;14;9,73;0,43;3;0,5;21,18;140,28;0;1,32;157,7;60,37
"1953";"23/03/2019 08:30";12,14;18,99;5,97;0,24;7;0,44;23,59;156,11;0;1,2;381,62;51,81
"1954";"23/03/2019 09:30";21,99;12,38;7,43;0,21;5;0,35;25,83;121,8;0;1,77;788,12;47,99
"1955";"23/03/2019 10:30";12,79;3,29;10,29;0,24;4;0,33;26,26;113,12;0;2,21;684,59;51,5
"1956";"23/03/2019 11:30";9,9;4,58;14,93;0,17;4;0,36;26,9;113,29;0;1,89;653,76;51,94
"1957";"23/03/2019 12:30";6,34;3,81;17,44;0,342985661650314;3;0,35;28,05;104,75;0;2,18;876,79;48,76
"1958";"23/03/2019 13:30";8,4;2,99;19,89;0,1;3,58603455704896;0,34;28,07;114,78;0;2,35;735,66;50,59
"1959";"23/03/2019 14:30";5,81;3,49;17,86;0,16;4;0,32;27,82;118,52;0;2,05;413,14;53,55
"1960";"23/03/2019 15:30";10,41;2,41;17,08;0,17;4;0,36;28,08;114,68;0;1,97;506,62;54,23
"1961";"23/03/2019 16:30";5,55;4,47;19,3;0,375842488071628;2;0,43;27,06;115,01;0;2,25;132,64;58,92
"1962";"23/03/2019 17:30";13,19;8,55;21,77;0,387449600753491;2;0,41;25,86;125,23;0;2,36;38,81;63,55
"1963";"23/03/2019 18:30";7,77;7,36;13,37;0,399056713435355;3;0,49;24,92;119,08;0;1,93;3,78;67,05
"1964";"23/03/2019 19:30";19,85;8,08;12,17;0,410663826117218;7;0,49;24,48;128,14;0;1,99;3,6;70,01
"1965";"23/03/2019 20:30";20,95;4,12;10,03;0,422270938799081;6;0,44;24,07;131,63;0;2,01;3,71;70,27
"1966";"23/03/2019 21:30";24,89;3,07;7,1;0,433878051480945;5;0,41;23,75;124,68;0;1,91;3,63;71,76
"1967";"23/03/2019 22:30";21,24;1,84;4,48;0,445485164162808;4,24850526403464;0,41;23,26;108,75;0;1,91;3,66;74,95
"1968";"23/03/2019 23:30";20,15;2,62;3,36;0,19;3;0,4;22,95;120,15;0;1,64;3,64;77,01
"1969";"24/03/2019 00:30";10,93;1,06;1,54;0,471671097706859;3;0,24;22,72;113,69;0;1,53;3,05;77,04
"1970";"24/03/2019 01:30";10,197894905082;0,53;1,93;0,17;4,85622501134981;0,25;22,17;118,99;0;1,69;2,43;78,52
"1971";"24/03/2019 02:30";7,52;1,24;1,47;0,17;7;0,24;22,14;110,19;0;1,41;3,74;78,46
"1972";"24/03/2019 03:30";10,73;0,73;2,15;0,18;6;0,2;22,05;117,29;0;1,08;3,47;79,8
"1973";"24/03/2019 04:30";6,05;0,49;1,72;0,16;5;0,22;21,91;90,23;0;0,63;3,47;81,04
"1974";"24/03/2019 05:30";8,59;2,72;3,48;0,4;4;0,2;22,1;108,31;0;1,13;4,05;79,48
"1975";"24/03/2019 06:30";16,19;4,83;9,08;0,89;3;0,25;22,54;113,8;0;1,11;46,11;77,86
"1976";"24/03/2019 07:30";11,01;9,58;13,28;1,38;3;0,39;24,41;98,16;0;1,05;189,76;70,36
"1977";"24/03/2019 08:30";16,76;5,13;12,14;1,38;5;0,4;26,86;46,49;0;0,92;438,7;61,81
"1978";"24/03/2019 09:30";24,22;2,53;10,6;1,13;5;0,26;27,84;90,04;0;1,58;529,88;57,45
"1979";"24/03/2019 10:30";13,82;2,08;12,47;0,75;2;0,25;28,92;87,94;0;1,44;782,34;54,11
"1980";"24/03/2019 11:30";10,39;1,55;18,69;0,9;2,7135737261537;0,24;30,73;30,76;0;1,29;841,99;46,51
"1981";"24/03/2019 12:30";6,45;3,27;24,69;0,87;2,61177891959466;0,28;30,74;63,3;0;1,53;737,58;46,89
"1982";"24/03/2019 13:30";6,36;2,16;29,51;0,89;2,50998411303562;0,27;30,4;57,32;0;1,54;456,16;49,23
"1983";"24/03/2019 14:30";3,51;2,47;21,95;1,05;2;0,27;28,84;117,35;0;1,85;158,63;55,58
"1984";"24/03/2019 15:30";11,37;4,82;17,23;0,99;2;0,29;25,83;127,16;0,2;2,27;95,91;73,16
"1985";"24/03/2019 16:30";17,02;5,37;17,91;0,9;6;0,31;25,55;142,27;0;2,22;130,12;76,71
"1986";"24/03/2019 17:30";9,69;7,44;19,81;0,86;6;0,32;24,74;136,38;0;1,88;35,12;74,08
"1987";"24/03/2019 18:30";13,6547173146292;10,11;7,46;0,93;5,34381849799833;0,34;24,74;142,79;0;1,49;3,04;71,83
"1988";"24/03/2019 19:30";16,49;11,64;8,32;0,82;5;0,35;24,38;110,12;0;1,25;2,34;72,89
"1989";"24/03/2019 20:30";16,24;6,94;7,31;0,55;5;0,36;23,85;108,82;0;1,19;1,38;75,85
"1990";"24/03/2019 21:30";23,3;6,49;2,26;0,43;5,44823494406103;0,39;23,02;91,03;0;0,96;1,1;81,87
"1991";"24/03/2019 22:30";17,51;4,21;4,53;0,28;6;0,39;22,63;79,56;0;0,82;1,33;82
"1992";"24/03/2019 23:30";21,88;3,83;2,67;0,27;6;0,38;22,03;76,86;0;0,66;1,17;84,4
"1993";"25/03/2019 00:30";16,94;1,06;0,9;0,13;5;0,28;21,69;79,26;0;0,75;1,24;85,97
"1994";"25/03/2019 01:30";13,95;1,21;0,9;0,14;3;0,29;21,45;121,45;0;0,56;2,95;87,01
"1995";"25/03/2019 02:30";9,78;1;1,09;0,12;2;0,28;21,69;114,56;0;0,89;2,59;85,06
"1996";"25/03/2019 03:30";18,25;0,96;1,4;0,15;8;0,25;21,26;104,84;0;0,84;1,38;85,48
"1997";"25/03/2019 04:30";12,6;0,62;1,61;0,13;6;0,22;21,03;118,25;0;1,12;1,39;84,97
"1998";"25/03/2019 05:30";9,2;2,69;4,08;0,45;5;0,22;20,67;87,06;0;1;1,56;85,11
"1999";"25/03/2019 06:30";15,13;8,44;6,01;0,67;5;0,42;21,34;99,54;0;1,15;51,43;79,55
"2000";"25/03/2019 07:30";21,88;16,54;6,43;1,1;7;0,57;24,83;102,12;0;1,31;244,24;67,09
"2001";"25/03/2019 08:30";15,94;7,35;8,41;0,96;6;0,33;26,71;117,13;0;1,84;538,54;57,24
"2002";"25/03/2019 09:30";18,36;3,44;10,99;0,75;6;0,31;28,16;108,35;0;2,27;799,2;50,22
"2003";"25/03/2019 10:30";19,14;2,16;13,11;0,87;4;0,33;29,71;111,51;0;2,15;941,17;47,66
"2004";"25/03/2019 11:30";21,51;3,41;21,71;0,81;3;0,37;31,05;119,27;0;1,73;1013,9;44,1
"2005";"25/03/2019 12:30";15,81;3,5;28,71;0,93;6;0,36;32,1;101,83;0;1,64;920,07;39,46
"2006";"25/03/2019 13:30";17,87;5,39;31,5;1,07;6;0,36;32,68;30,93;0;1,45;829,17;36,7
"2007";"25/03/2019 14:30";30,07;6,52;26,99;1,12;2;0,29;32,18;119,61;0;1,83;665,86;36,74
"2008";"25/03/2019 15:30";27,27;7,68;32,31;1,44;3,91772919231922;0,33;31,64;113,28;0;1,46;358,71;37,5
"2009";"25/03/2019 16:30";28,78;10,25;36,59;1,45;4;0,8;30,76;106,77;0;1,39;90,87;38,95
"2010";"25/03/2019 17:30";22,6;11,83;36,28;1,55;6;0,43;29,49;108,2;0;1,48;32,99;47,81
"2011";"25/03/2019 18:30";27,29;17,05;12,89;1,56;7;0,46;27,92;114,76;0;1,91;1,66;55,36
"2012";"25/03/2019 19:30";32,78;10,96;17,74;1,03;6;0,51;27,13;117,07;0;1,58;2,05;57,61
"2013";"25/03/2019 20:30";36,98;4,15;14,9;0,94;9;0,38;26,61;126,06;0;1,85;1,27;60,5
"2014";"25/03/2019 21:30";23,56;3,82;6,93;0,67;6;0,37;25,85;113,57;0;1,2;0,93;66,48
"2015";"25/03/2019 22:30";13,43;3,17;5,01;0,4;4;0,44;25,11;114,02;0;1,1;1,23;70,39
"2016";"25/03/2019 23:30";22,17;2,55;4,31;0,31;6;0,33;24,49;123,15;0;0,8;0,91;72,44
"2017";"26/03/2019 00:30";23,29;0,87;1,51;0,639113041348939;4;0,33;23,95;103,55;0;0,7;0,64;74,39
"2018";"26/03/2019 01:30";18,6;1,7;0,98;0,617753393913002;5;0,38;22,81;108,08;0;0,36;0,48;80,54
"2019";"26/03/2019 02:30";26,57;1,58;1,13;0,596393746477065;5;0,4;22,25;100,86;0;0,7;1,14;81,58
"2020";"26/03/2019 03:30";30,95;1,41;1,14;0,575034099041129;6;0,39;22,15;126,34;0;0,8;0,73;80,02
"2021";"26/03/2019 04:30";20,99;1,65;1,41;0,553674451605192;5;0,4;21,24;132,11;0;0,19;1,49;84,62
"2022";"26/03/2019 05:30";19,67;4,86;1,75;0,13;7;0,42;21,42;110,97;0;0,6;1,91;82,08
"2023";"26/03/2019 06:30";27,21;9,26;4,6;0,19;9;1,24;22,28;112,32;0;0,58;62,71;77,98
"2024";"26/03/2019 07:30";42,05;15,7;10,29;0,34;8;0,92;25,49;95,36;0;1,22;241,94;66,01
"2025";"26/03/2019 08:30";33,53;15,14;11,73;0,49;7;0,65;28,42;109,28;0;1,02;488,39;55,12
"2026";"26/03/2019 09:30";38,07;4,96;14,32;0,21;6;0,49;29,48;119,6;0;2,1;689,41;50,33
"2027";"26/03/2019 10:30";34,64;3,07;18,15;0,28;4;0,453333333333333;30,49;128,08;0;2,13;805,59;45,6
"2028";"26/03/2019 11:30";27,68;2,55;27,29;0,38;3;0,416666666666667;31,93;123,6;0;2,00726713057298;909,65;39,45
"2029";"26/03/2019 12:30";16,19;3,78;31,06;0,44;5;0,38;31,79;102,89;0;1,89;742,23;36,93
"2030";"26/03/2019 13:30";19,74;2,84;29,69;0,35;6;0,38;32,01;108,2;0;1,89;610,04;37,44
"2031";"26/03/2019 14:30";22,04;6,54;27,27;0,54;6;0,35;31,96;138,26;0;2,18;561,22;36,42
